ID,Longitude,Latitude,title,type,note,date
,138.90652,35.18583,897,suisou, ,2014/2/22 0:00
,138.90976,35.18961,898,suisou,,2014/2/22 0:00
,138.90085,35.18956,899,suisou, ,2014/2/22 0:00
,138.89867,35.18964,900,suisou,,2014/2/22 0:00
,138.89729,35.18994,901,suisou, ,2014/2/22 0:00
,138.89941,35.19533,902,suisou,,2014/2/22 0:00
,138.91734,35.18963,903,suisou, ,2014/2/22 0:00
,138.91019,35.20357,904,suisou,,2014/2/22 0:00
,138.92054,35.20566,905,suisou, ,2014/2/22 0:00
,138.92001,35.20601,906,suisou,,2014/2/22 0:00
,138.91668,35.21259,907,suisou, ,2014/2/22 0:00
,138.91841,35.21513,908,suisou,,2014/2/22 0:00
,138.9201,35.21552,909,suisou, ,2014/2/22 0:00
,138.89153,35.20306,910,suisou,,2014/2/22 0:00
,138.89348,35.20188,911,suisou, ,2014/2/22 0:00
,138.89826,35.20285,912,suisou,,2014/2/22 0:00
,138.89916,35.20322,913,suisou, ,2014/2/22 0:00
,138.89792,35.20399,914,suisou,,2014/2/22 0:00
,138.90405,35.20158,915,suisou, ,2014/2/22 0:00
,138.90839,35.20163,916,suisou,,2014/2/22 0:00
,138.9019,35.2052,917,suisou, ,2014/2/22 0:00
,138.9016,35.20669,918,suisou,,2014/2/22 0:00
,138.90131,35.20834,919,suisou, ,2014/2/22 0:00
,138.9023,35.21051,920,suisou,,2014/2/22 0:00
,138.89471,35.2105,921,suisou, ,2014/2/22 0:00
,138.92338,35.22072,922,suisou,,2014/2/22 0:00
,138.91964,35.21821,923,suisou, ,2014/2/22 0:00
,138.88571,35.20397,924,suisou,,2014/2/22 0:00
,138.8837,35.2049,925,suisou, ,2014/2/22 0:00
,138.89197,35.2122,926,suisou,,2014/2/22 0:00
,138.90157,35.21409,927,suisou, ,2014/2/22 0:00
,138.89357,35.22163,928,suisou,,2014/2/22 0:00
,138.88446,35.22102,929,suisou, ,2014/2/22 0:00
,138.78428,35.25671,930,suisou,,2014/2/22 0:00
,138.78752,35.25712,931,suisou, ,2014/2/22 0:00
,138.846,35.25581,932,suisou,,2014/2/22 0:00
,138.84325,35.25404,933,suisou, ,2014/2/22 0:00
,138.84725,35.25416,934,suisou,,2014/2/22 0:00
,138.85243,35.2522,935,suisou, ,2014/2/22 0:00
,138.84844,35.25299,936,suisou,,2014/2/22 0:00
,138.8486,35.25189,937,suisou, ,2014/2/22 0:00
,138.84926,35.25154,938,suisou,,2014/2/22 0:00
,138.84753,35.25174,939,suisou, ,2014/2/22 0:00
,138.84498,35.25261,940,suisou,,2014/2/22 0:00
,138.84607,35.25086,941,suisou, ,2014/2/22 0:00
,138.84324,35.25199,942,suisou,,2014/2/22 0:00
,138.84067,35.25184,943,suisou, ,2014/2/22 0:00
,138.84737,35.24725,944,suisou,,2014/2/22 0:00
,138.84768,35.24548,945,suisou, ,2014/2/22 0:00
,138.8485,35.24522,946,suisou,,2014/2/22 0:00
,138.85072,35.24559,947,suisou, ,2014/2/22 0:00
,138.85152,35.24452,948,suisou,,2014/2/22 0:00
,138.86537,35.2396,949,suisou, ,2014/2/22 0:00
,138.87088,35.23663,950,suisou,,2014/2/22 0:00
,138.87867,35.237,951,suisou, ,2014/2/22 0:00
,138.87203,35.23572,952,suisou,,2014/2/22 0:00
,138.87111,35.23391,953,suisou, ,2014/2/22 0:00
,138.87196,35.23301,954,suisou,,2014/2/22 0:00
,138.87047,35.23341,955,suisou, ,2014/2/22 0:00
,138.86874,35.23204,956,suisou,,2014/2/22 0:00
,138.88664,35.22933,957,suisou, ,2014/2/22 0:00
,138.90497,35.15558,958,suisou,,2014/2/22 0:00
,138.90564,35.17732,959,suisou, ,2014/2/22 0:00
,138.9227,35.17355,960,suisou,,2014/2/22 0:00
,138.91349,35.17482,961,suisou, ,2014/2/22 0:00
,138.8839,35.19861,962,suisou,,2014/2/22 0:00
,138.90434,35.20042,963,suisou, ,2014/2/22 0:00
,138.91275,35.19636,964,suisou,,2014/2/22 0:00
,138.91792,35.20283,965,suisou, ,2014/2/22 0:00
,138.90685,35.2168,966,suisou,,2014/2/22 0:00
,138.84564,35.25006,967,suisou, ,2014/2/22 0:00
,138.9122,35.21765,968,suisou,,2014/2/22 0:00
,138.92191,35.21756,969,suisou, ,2014/2/22 0:00
,138.87611,35.202,970,suisou,,2014/2/22 0:00
,138.90443,35.20303,971,suisou, ,2014/2/22 0:00
,138.91173,35.19616,972,suisou,,2014/2/22 0:00
,138.90314,35.18367,973,suisou, ,2014/2/22 0:00
,138.92015,35.17628,974,suisou,,2014/2/22 0:00
,138.92734,35.17902,975,suisou, ,2014/2/22 0:00
,138.83903,35.25515,976,suisou,,2014/2/22 0:00
,138.87919,35.23671,977,suisou, ,2014/2/22 0:00
,138.88169,35.23918,978,suisou,,2014/2/22 0:00
,138.89369,35.16435,979,suisou, ,2014/2/22 0:00
,138.90593,35.15934,980,suisou,,2014/2/22 0:00
,138.8964,35.16554,981,suisou, ,2014/2/22 0:00
,138.89928,35.19627,982,suisou,,2014/2/22 0:00
,138.90572,35.19592,983,suisou, ,2014/2/22 0:00
,138.91729,35.21768,984,suisou,,2014/2/22 0:00
,138.84762,35.24363,985,suisou, ,2014/2/22 0:00
